time,gFx,gFy,gFz,TgF
8.575278,-0.0044,0.9052,-0.0252,0.91
8.608311,-0.0579,0.974,0.0447,0.98
8.627946,-0.0247,0.9692,0.0286,0.97
8.640791,-0.001,0.9572,0.0081,0.96
8.657952,0.02,0.9675,0.0408,0.97
8.691999,-0.0569,1.1026,0.0762,1.11
8.708402,-0.0926,1.1702,0.0733,1.18
8.728524,-0.0701,1.2076,0.0982,1.21
8.742013,-0.0296,1.1714,0.1046,1.18
8.758076,0.034,1.148,0.0188,1.15
8.791659,0.0652,1.2562,-0.0061,1.26
8.809136,0.0484,1.2912,-0.011,1.29
8.828937,0.0611,1.2303,-0.0391,1.23
8.842024,0.0748,1.1453,-0.0897,1.15
8.858393,0.0623,1.0393,-0.1446,1.05
8.892216,0.0743,0.9853,-0.0107,0.99
8.922613,0.063,0.9806,-0.03,0.98
8.922854,0.063,0.9806,-0.03,0.98
8.946574,0.0743,0.9767,-0.0198,0.98
8.958376,0.0437,0.9777,0.0169,0.98
8.992445,0.0237,0.9789,0.0542,0.98
9.011687,0.0259,0.9423,0.0144,0.94
9.02569,0.0046,0.9125,-0.0007,0.91
9.042197,-0.0059,0.8714,0.0203,0.87
9.05967,0.0161,0.8416,0.0464,0.84
9.093578,0.0161,0.8089,0.02,0.81
9.110026,0.011,0.8023,0.0252,0.8
9.129754,0.034,0.8294,0.0836,0.83
9.142288,0.0486,0.8534,0.0972,0.86
9.176378,0.0726,0.9372,0.0682,0.94
9.19393,0.0713,0.965,0.0303,0.97
9.210421,0.0772,0.9667,-0.0833,0.97
9.229878,0.1107,0.9843,-0.1476,1
9.243693,0.1485,1.0312,-0.0559,1.04
9.260572,0.1608,1.0784,0.0569,1.09
9.293722,0.0344,1.1187,-0.0872,1.12
9.31341,0.0042,1.1311,-0.0464,1.13
9.32703,-0.0066,1.148,0.0384,1.15
9.343731,-0.0643,1.1903,-0.0068,1.19
9.377603,-0.1915,1.3036,-0.1043,1.32
9.394938,-0.203,1.3386,-0.0425,1.35
9.412853,-0.2301,1.2677,-0.0384,1.29
9.43116,-0.215,1.149,-0.0818,1.17
9.444048,-0.1739,1.0649,-0.1024,1.08
9.477904,-0.1537,0.9609,-0.001,0.97
9.494358,-0.1529,0.989,0.0005,1
9.514365,-0.116,1.0356,0.0486,1.04
9.527927,-0.0599,1.0434,0.0687,1.05
9.544024,-0.0105,1.0232,0.0344,1.02
9.577844,-0.0044,0.9308,0.0784,0.93
9.595316,-0.0039,0.8712,0.1055,0.88
9.615259,-0.0083,0.795,0.095,0.8
9.628386,-0.0242,0.7647,0.076,0.77
9.644673,-0.0586,0.7454,0.0616,0.75
9.678399,-0.0611,0.7964,0.0816,0.8
9.695846,-0.0515,0.8504,0.0989,0.86
9.712176,-0.0352,0.8929,0.0975,0.9
9.732024,-0.0254,0.9381,0.1229,0.95
9.745453,-0.0178,0.9352,0.1236,0.94
9.778586,-0.0406,0.9071,0.14,0.92
9.795822,-0.0357,0.8783,0.0899,0.88
9.812193,-0.0445,0.8885,0.0933,0.89
9.833155,-0.0332,0.9816,0.1678,1
9.846172,-0.0257,1.0469,0.1808,1.06
9.878739,0.0059,1.1871,0.1693,1.2
9.895823,0.0107,1.2049,0.1959,1.22
9.915989,0.0398,1.1749,0.1739,1.19
9.929908,0.0662,1.1536,0.1459,1.16
9.946029,0.0589,1.1656,0.1845,1.18
9.979549,0.0481,1.1861,0.0845,1.19
9.996379,0.0586,1.1409,0.0181,1.14
10.016342,0.0503,1.0669,0.0112,1.07
10.029966,0.0364,1.0412,0.0357,1.04
10.047259,0.0198,1.0263,0.0274,1.03
10.08034,0.0652,1.0185,-0.0391,1.02
10.096666,0.0931,1.0327,-0.0213,1.04
10.116495,0.1175,1.042,0.0235,1.05
10.130009,0.087,1.0591,0.0357,1.06
10.163597,0.0542,1.0732,0.0205,1.07
10.180254,0.0413,1.0366,0.0066,1.04
10.197198,0.0352,0.9655,-0.0247,0.97
10.214147,0.0249,0.9137,-0.0266,0.91
10.233523,-0.0078,0.8595,0.0171,0.86
10.263806,0.0046,0.8062,0.0452,0.81
10.280348,0.0164,0.7981,0.0332,0.8
10.297666,0.0279,0.8082,0.0359,0.81
10.314493,0.0335,0.8289,0.0491,0.83
10.333923,0.0264,0.871,0.0533,0.87
10.363967,0.1026,0.9376,0.0713,0.95
10.380796,0.1178,0.9633,0.0611,0.97
10.398148,0.0994,0.9538,0.021,0.96
10.417975,0.0625,0.9096,-0.0552,0.91
10.430327,0.065,0.9161,-0.0489,0.92
10.452203,0.0674,0.9469,0.0579,0.95
10.481906,0.053,1.0522,-0.0239,1.05
10.498227,0.023,1.127,-0.0493,1.13
10.517685,0.0227,1.1419,-0.0076,1.14
10.54836,0.073,1.1209,0.0362,1.12
10.564638,-0.009,1.1458,-0.001,1.15
10.58175,-0.0982,1.1954,-0.011,1.2
10.598475,-0.0437,1.2337,-0.0022,1.23
10.617772,0.0017,1.2081,-0.0748,1.21
10.647801,-0.1468,1.0903,-0.216,1.12
